src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,capture_time,avg_packet_size,packets_per_second,syn_count,ack_count,fin_count,rst_count,syn_ratio,bytes_per_second
192.168.1.100,20.207.73.85,60269,443,6,4,296,1.2712857723236084,2026-06-27 11:32:09,74.0,3.146420802530457,0,4,0,0,0.0,232.83513938725383
192.168.1.100,20.207.73.85,60268,443,6,2,186,1.208069086074829,2026-06-27 11:32:09,93.0,1.655534458296798,0,2,0,0,0.0,153.9647046216022
13.107.6.158,192.168.1.100,443,60278,6,4,228,0.033149003982543945,2026-06-27 11:32:50,57.0,120.66727561728173,0,4,2,0,0.0,6878.034710185058
140.82.112.21,192.168.1.100,443,61380,6,1,54,0.001,2026-06-27 11:32:52,54.0,1000.0,0,1,1,0,0.0,54000.0
140.82.112.21,192.168.1.100,443,51753,6,5,300,0.2919199466705322,2026-06-27 11:32:52,60.0,17.12798339759605,0,4,2,2,0.0,1027.6790038557629
192.168.1.100,52.168.112.67,61603,443,6,3,168,0.22544503211975098,2026-06-27 11:32:52,56.0,13.307013118862926,0,3,2,0,0.0,745.1927346563239
142.250.67.46,192.168.1.100,443,54232,6,1,127,0.001,2026-06-27 11:33:05,127.0,1000.0,0,1,0,0,0.0,127000.0
192.168.1.1,192.168.1.100,53,63925,17,2,203,0.002693653106689453,2026-06-27 11:35:11,101.5,742.4861037351743,0,0,0,0,0.0,75362.3395291202
192.168.1.1,192.168.1.100,53,63079,17,2,495,0.007633686065673828,2026-06-27 11:35:11,247.5,261.9966268973702,0,0,0,0,0.0,64844.16515709913
172.64.155.209,192.168.1.100,443,61021,6,19,11033,0.19593358039855957,2026-06-27 11:35:12,580.6842105263158,96.97163682382073,2,18,0,0,0.10526315789473684,56309.89837248496
192.168.1.100,192.178.211.84,56361,443,6,1,127,0.001,2026-06-27 11:35:13,127.0,1000.0,0,1,0,0,0.0,127000.0
192.168.1.1,192.168.1.100,53,53344,17,2,355,0.003381490707397461,2026-06-27 11:36:54,177.5,591.4551223295495,0,0,0,0,0.0,104983.28421349503
192.168.1.1,192.168.1.100,53,58387,17,2,395,0.0065228939056396484,2026-06-27 11:36:54,197.5,306.61237618334,0,0,0,0,0.0,60555.94429620966
13.107.213.72,192.168.1.100,443,51722,6,17,5489,0.08478188514709473,2026-06-27 11:36:55,322.88235294117646,200.51453173641244,2,16,0,0,0.11764705882352941,64742.603805951054
192.168.1.1,192.168.1.100,53,53751,17,2,247,0.035854339599609375,2026-06-27 11:37:28,123.5,55.78125332482179,0,0,0,0,0.0,6888.984785615491
192.168.1.1,192.168.1.100,53,50131,17,2,509,0.006632089614868164,2026-06-27 11:37:28,254.5,301.5640795197182,0,0,0,0,0.0,76748.05823776827
192.168.1.100,216.239.34.223,63038,443,17,24,14068,0.6652488708496094,2026-06-27 11:37:29,586.1666666666666,36.07672414287435,0,0,0,0,0.0,21146.973135081513
192.168.1.100,20.33.105.0,61554,443,6,2,114,0.001,2026-06-27 11:37:28,57.0,2000.0,0,2,0,0,0.0,114000.0
103.190.198.72,192.168.1.100,443,58614,6,1880,1881790,1.373466968536377,2026-06-27 11:38:05,1000.9521276595744,1368.7988448702233,0,1880,0,0,0.0,1370102.1161108178
192.168.1.1,192.168.1.255,37033,20002,17,1,369,0.001,2026-06-27 11:38:40,369.0,1000.0,0,0,0,0,0.0,369000.0
172.217.24.142,192.168.1.100,443,60524,6,1,60,0.001,2026-06-27 11:41:14,60.0,1000.0,0,1,0,0,0.0,60000.0
192.168.1.100,23.63.84.176,58331,443,6,29,20196,0.07470893859863281,2026-06-27 11:41:14,696.4137931034483,388.17309607087236,0,29,0,0,0.0,270329.09821542545
192.168.1.100,34.98.110.65,60523,443,6,2,406,0.050913095474243164,2026-06-27 11:41:14,203.0,39.28262427123089,0,2,0,0,0.0,7974.37272705987
192.168.1.1,192.168.1.100,53,51424,17,2,235,0.0024902820587158203,2026-06-27 11:41:14,117.5,803.121876495931,0,0,0,0,0.0,94366.8204882719
192.168.1.1,192.168.1.100,53,51869,17,2,449,0.03976750373840332,2026-06-27 11:41:14,224.5,50.29231940622433,0,0,0,0,0.0,11290.625706697363
192.168.1.1,192.168.1.100,53,56461,17,2,245,0.09292435646057129,2026-06-27 11:41:14,122.5,21.522882440930537,0,0,0,0,0.0,2636.553099013991
142.251.43.142,192.168.1.100,443,49669,6,3,186,0.34278345108032227,2026-06-27 11:41:14,62.0,8.751881079862951,2,2,0,0,0.6666666666666666,542.616626951503
192.168.1.1,192.168.1.100,53,57784,17,2,507,0.1822817325592041,2026-06-27 11:41:14,253.5,10.972026499421224,0,0,0,0,0.0,2781.4087176032804
192.168.1.1,192.168.1.100,53,53822,17,2,208,0.016460180282592773,2026-06-27 11:41:14,104.0,121.5053520473935,0,0,0,0,0.0,12636.556612928924
192.168.1.1,192.168.1.100,53,51310,17,2,422,0.031264305114746094,2026-06-27 11:41:14,211.0,63.97071652990879,0,0,0,0,0.0,13497.821187810756
192.168.1.1,192.168.1.100,53,51540,17,2,421,0.08969783782958984,2026-06-27 11:41:14,210.5,22.297081494870024,0,0,0,0,0.0,4693.53565467014
192.168.1.1,192.168.1.100,53,51958,17,2,524,0.19866180419921875,2026-06-27 11:41:14,262.0,10.067360497714967,0,0,0,0,0.0,2637.648450401321
192.168.1.1,192.168.1.100,53,49765,17,1,77,0.001,2026-06-27 11:41:14,77.0,1000.0,0,0,0,0,0.0,77000.0
192.168.1.1,192.168.1.100,53,50318,17,1,77,0.001,2026-06-27 11:41:14,77.0,1000.0,0,0,0,0,0.0,77000.0
192.168.1.1,192.168.1.100,53,65370,17,2,543,0.7316737174987793,2026-06-27 11:41:15,271.5,2.7334588521738676,0,0,0,0,0.0,742.134078365205
192.168.1.1,192.168.1.100,53,52880,17,2,502,0.6938357353210449,2026-06-27 11:41:15,251.0,2.882526653192026,0,0,0,0,0.0,723.5141899511985
192.168.1.1,192.168.1.100,53,50771,17,2,224,0.11177945137023926,2026-06-27 11:41:14,112.0,17.892376241636217,0,0,0,0,0.0,2003.9461390632566
192.168.1.1,192.168.1.100,53,49278,17,2,606,0.6552078723907471,2026-06-27 11:41:15,303.0,3.0524663763613296,0,0,0,0,0.0,924.8973120374828
192.168.1.1,192.168.1.100,53,62192,17,2,525,0.44575953483581543,2026-06-27 11:41:15,262.5,4.486723992873536,0,0,0,0,0.0,1177.7650481293033
192.168.1.1,192.168.1.100,53,55514,17,2,490,0.6601624488830566,2026-06-27 11:41:15,245.0,3.0295573512002143,0,0,0,0,0.0,742.2415510440525
192.168.1.1,192.168.1.100,53,65083,17,2,631,0.6140103340148926,2026-06-27 11:41:15,315.5,3.257274168208854,0,0,0,0,0.0,1027.6700000698936
192.168.1.1,192.168.1.100,53,54633,17,1,85,0.001,2026-06-27 11:41:14,85.0,1000.0,0,0,0,0,0.0,85000.0
192.168.1.1,192.168.1.100,53,54559,17,1,69,0.001,2026-06-27 11:41:14,69.0,1000.0,0,0,0,0,0.0,69000.0
192.168.1.100,216.239.38.223,63359,443,6,3,186,0.3877711296081543,2026-06-27 11:41:15,62.0,7.736522321895194,2,2,0,0,0.6666666666666666,479.664383957502
192.168.1.100,192.178.211.84,50115,443,6,3,186,0.43311309814453125,2026-06-27 11:41:15,62.0,6.926597262590498,2,2,0,0,0.6666666666666666,429.4490302806109
192.168.1.100,192.178.211.84,63534,443,6,3,186,0.3981056213378906,2026-06-27 11:41:15,62.0,7.535688619311812,2,2,0,0,0.6666666666666666,467.2126943973323
192.168.1.1,192.168.1.100,53,65504,17,1,85,0.001,2026-06-27 11:41:14,85.0,1000.0,0,0,0,0,0.0,85000.0
192.168.1.1,192.168.1.100,53,49895,17,2,484,0.29952430725097656,2026-06-27 11:41:15,242.0,6.677254405012832,0,0,0,0,0.0,1615.8955660131053
192.168.1.1,192.168.1.100,53,57516,17,2,515,0.47800183296203613,2026-06-27 11:41:15,257.5,4.184084373916709,0,0,0,0,0.0,1077.4017262835525
142.251.151.119,192.168.1.100,443,51838,6,3,186,0.26502490043640137,2026-06-27 11:41:15,62.0,11.319691074537038,2,2,0,0,0.6666666666666666,701.8208466212965
192.168.1.1,192.168.1.100,53,57739,17,2,615,0.08108282089233398,2026-06-27 11:41:15,307.5,24.666137388778132,0,0,0,0,0.0,7584.837247049276
192.168.1.100,20.207.73.82,60872,443,6,3,186,0.16242504119873047,2026-06-27 11:41:15,62.0,18.47005842116079,2,2,0,0,0.6666666666666666,1145.143622111969
104.18.10.249,192.168.1.100,443,60969,6,3,186,0.19488167762756348,2026-06-27 11:41:15,62.0,15.393956150835644,2,2,0,0,0.6666666666666666,954.42528135181
172.66.40.114,192.168.1.100,443,55024,6,3,186,0.08928179740905762,2026-06-27 11:41:15,62.0,33.60147406368917,2,2,0,0,0.6666666666666666,2083.2913919487282
104.21.55.88,192.168.1.100,443,60573,6,1,66,0.001,2026-06-27 11:41:15,66.0,1000.0,1,0,0,0,1.0,66000.0
104.20.22.7,192.168.1.100,443,64878,6,1,66,0.001,2026-06-27 11:41:15,66.0,1000.0,1,0,0,0,1.0,66000.0
192.168.1.1,192.168.1.100,53,50654,17,2,320,0.04139876365661621,2026-06-27 11:41:15,160.0,48.310621461768385,0,0,0,0,0.0,7729.699433882941
192.168.1.100,23.65.124.104,59713,443,6,41,58368,0.9728295803070068,2026-06-27 11:47:46,1423.6097560975609,42.14510005653936,0,41,0,0,0.0,59998.17561219731
192.168.1.1,192.168.1.100,53,60344,17,2,330,0.008243322372436523,2026-06-27 11:47:45,165.0,242.62062183658713,0,0,0,0,0.0,40032.40260303688
192.168.1.1,192.168.1.100,53,65241,17,2,609,0.07916975021362305,2026-06-27 11:47:45,304.5,25.26217393137426,0,0,0,0,0.0,7692.3319621034625
192.168.1.100,23.65.124.89,64260,443,6,5,1517,0.09032773971557617,2026-06-27 11:47:45,303.4,55.3539811329719,0,5,0,0,0.0,16794.397875743674
184.28.110.4,192.168.1.100,443,57662,6,28,14340,0.09566140174865723,2026-06-27 11:47:45,512.1428571428571,292.69903522392224,2,27,0,0,0.07142857142857142,149903.72018253733
172.171.87.38,192.168.1.100,443,60255,6,3,192,0.003256082534790039,2026-06-27 11:47:45,64.0,921.3525664494398,0,3,1,0,0.0,58966.56425276415
18.97.36.46,192.168.1.100,443,64426,6,21,2426,3037.8618807792664,2026-06-27 12:38:24,115.52380952380952,0.006912756676947117,0,21,0,0,0.0,0.7985879856320812
192.168.1.1,192.168.1.100,53,62809,17,4,1222,0.3515465259552002,2026-06-27 11:47:46,305.5,11.378294776577441,0,0,0,0,0.0,3476.069054244408
192.168.1.100,52.123.253.100,57663,443,6,15,10629,0.29413318634033203,2026-06-27 11:47:46,708.6,50.99730563093953,2,14,0,0,0.13333333333333333,36136.69077008375
192.168.1.100,216.239.38.223,60314,443,17,1,66,0.001,2026-06-27 11:48:31,66.0,1000.0,0,0,0,0,0.0,66000.0
192.168.1.100,20.184.175.9,64780,443,6,5,2028,0.23767805099487305,2026-06-27 11:48:32,405.6,21.036860488677835,0,5,0,0,0.0,8532.550614207728
192.168.1.100,35.157.61.194,50867,443,6,33,2353,4838.217170238495,2026-06-27 13:09:11,71.3030303030303,0.006820694243117925,0,33,0,0,0.0,0.48633616830474174
192.168.1.100,3.71.145.122,52933,443,6,29,5213,1353.2030725479126,2026-06-27 12:11:06,179.75862068965517,0.021430634165939794,0,29,0,0,0.0,3.8523412381739357
150.171.69.254,192.168.1.100,443,59580,6,2,121,0.021718978881835938,2026-06-27 11:48:33,60.5,92.08536049881444,0,2,0,0,0.0,5571.164310178274
13.107.213.254,192.168.1.100,443,62120,6,1,55,0.001,2026-06-27 11:48:33,55.0,1000.0,0,1,0,0,0.0,55000.0
192.168.1.100,34.159.51.182,61607,7500,6,6,405,2356.1292095184326,2026-06-27 12:34:39,67.5,0.002546549644120042,0,6,0,0,0.0,0.1718921009781028
140.82.114.25,192.168.1.100,443,63853,6,5,388,119.999844789505,2026-06-27 11:57:23,77.6,0.04166672055926936,0,5,0,0,0.0,3.233337515399302
104.20.42.169,192.168.1.100,443,62617,6,16,1078,399.4839873313904,2026-06-27 12:02:03,67.375,0.04005166792011431,0,16,1,1,0.0,2.6984811261177017
192.168.1.100,74.125.200.188,60566,5228,6,12,758,4274.5937712192535,2026-06-27 13:06:57,63.166666666666664,0.0028072843040187205,0,12,0,0,0.0,0.17732679187051584
192.168.1.100,20.192.44.82,56308,443,6,80,6019,4685.134071111679,2026-06-27 13:13:48,75.2375,0.017075285100863244,0,80,0,0,0.0,1.2847017627761983
192.168.1.100,74.125.200.119,51510,443,6,6,433,0.08789324760437012,2026-06-27 11:56:02,72.16666666666667,68.2646296904118,0,6,2,0,0.0,4926.4307759913845
192.168.1.100,216.239.34.223,61947,443,17,3,1419,0.09605956077575684,2026-06-27 11:56:40,473.0,31.230623748147817,0,0,0,0,0.0,14772.085032873918
192.168.1.100,192.178.211.84,63450,443,6,2,121,0.03814578056335449,2026-06-27 11:56:41,60.5,52.4304384512016,0,2,0,0,0.0,3172.0415262976967
192.168.1.100,20.192.44.82,56307,443,6,3,168,0.03614950180053711,2026-06-27 11:56:42,56.0,82.98869557188272,0,3,2,0,0.0,4647.366952025432
192.168.1.100,3.71.145.122,60639,443,6,22,3814,814.2536222934723,2026-06-27 12:10:35,173.36363636363637,0.027018608695941162,0,22,0,0,0.0,4.684044253014527
192.168.1.100,4.213.25.240,49619,443,6,3,187,2905.258100748062,2026-06-27 12:46:48,62.333333333333336,0.0010326104931012992,0,3,0,0,0.0,0.06436605406998097
192.168.1.100,20.202.170.36,50070,50309,17,4556,3398582,579.6079089641571,2026-06-27 12:09:26,745.9574187884109,7.860486252063449,0,0,0,0,0.0,5863.58803501104
192.168.1.1,192.168.1.100,53,60676,17,2,281,0.004294633865356445,2026-06-27 12:00:54,140.5,465.6974407372453,0,0,0,0,0.0,65430.49042358297
192.168.1.1,192.168.1.100,53,62923,17,2,308,0.008115053176879883,2026-06-27 12:00:54,154.0,246.45556306372478,0,0,0,0,0.0,37954.156711813615
13.107.5.93,192.168.1.100,443,60626,6,19,8842,0.3592700958251953,2026-06-27 12:00:54,465.36842105263156,52.88500273411162,2,18,0,0,0.10526315789473684,24611.010219737633
192.168.1.1,192.168.1.100,53,59242,17,4,1121,0.1448979377746582,2026-06-27 12:01:29,280.25,27.605637881615017,0,0,0,0,0.0,7736.480016322608
192.168.1.100,20.190.146.32,60007,443,6,34,31963,0.45920252799987793,2026-06-27 12:01:29,940.0882352941177,74.04140423201032,2,33,0,0,0.058823529411764705,69605.453043169
192.168.1.100,40.74.78.229,60008,443,6,17,10332,0.273082971572876,2026-06-27 12:01:29,607.7647058823529,62.25214227780334,2,16,0,0,0.11764705882352941,37834.654942015535
192.168.1.100,202.62.64.138,64044,443,6,6,384,0.047060489654541016,2026-06-27 12:02:02,64.0,127.49548600204675,0,6,1,2,0.0,8159.711104130992
192.168.1.1,192.168.1.100,53,58322,17,2,648,0.009907960891723633,2026-06-27 12:02:02,324.0,201.85788194527998,0,0,0,0,0.0,65401.95375027071
192.168.1.100,202.62.64.137,60496,443,6,13,3413,0.17309880256652832,2026-06-27 12:02:03,262.53846153846155,75.10161715303383,2,12,0,0,0.15384615384615385,19717.063026408036
192.168.1.100,23.37.84.8,49225,443,6,1,55,0.001,2026-06-27 12:02:04,55.0,1000.0,0,1,0,0,0.0,55000.0
103.190.198.74,192.168.1.100,443,59981,6,2169,2215083,319.36750864982605,2026-06-27 12:07:23,1021.2461964038728,6.791548736970057,0,2169,0,0,0.0,6935.843315322197
192.168.1.100,20.184.175.14,63248,443,6,17,15146,0.42456579208374023,2026-06-27 12:02:38,890.9411764705883,40.04090842214383,0,17,0,0,0.0,35674.09405657591
192.168.1.100,74.125.130.119,59763,443,6,2,121,0.09160423278808594,2026-06-27 12:04:16,60.5,21.83305224144752,0,2,0,0,0.0,1320.899660607575
108.132.162.28,192.168.1.100,443,50855,6,2,121,0.16102218627929688,2026-06-27 12:06:52,60.5,12.420648646087512,0,2,0,0,0.0,751.4492430882946
192.168.1.1,192.168.1.100,53,54494,6,9,696,0.10689997673034668,2026-06-27 12:06:53,77.33333333333333,84.19085088018628,2,8,2,0,0.2222222222222222,6510.759134734405
192.168.1.1,192.168.1.100,53,62012,6,9,630,0.11037635803222656,2026-06-27 12:06:53,70.0,81.5392006082704,2,8,2,0,0.2222222222222222,5707.744042578928
192.168.1.100,20.33.105.0,49669,443,6,2,114,0.001,2026-06-27 12:09:25,57.0,2000.0,0,2,0,0,0.0,114000.0
103.190.198.72,192.168.1.100,443,50872,6,3524,3613000,427.9411242008209,2026-06-27 12:16:33,1025.255391600454,8.234777638118006,0,3524,0,0,0.0,8442.750172111337
192.168.1.100,64.233.170.119,54913,443,6,1,221,0.001,2026-06-27 12:09:26,221.0,1000.0,0,1,0,0,0.0,221000.0
142.251.221.174,192.168.1.100,443,63084,6,30,13844,1254.8400182724,2026-06-27 12:30:54,461.46666666666664,0.02390743008124851,0,30,0,0,0.0,11.032482068160144
172.253.118.138,192.168.1.100,443,54356,6,2,121,0.0894937515258789,2026-06-27 12:11:37,60.5,22.347928943638706,0,2,0,0,0.0,1352.0497010901418
142.250.67.46,192.168.1.100,443,52674,6,2,121,0.001,2026-06-27 12:12:06,60.5,2000.0,0,2,0,0,0.0,121000.0
192.168.1.1,192.168.1.255,22251,20002,17,1,369,0.001,2026-06-27 12:12:40,369.0,1000.0,0,0,0,0,0.0,369000.0
192.168.1.100,35.244.233.98,59775,443,17,12,3330,36.41095042228699,2026-06-27 12:13:49,277.5,0.32957118286741705,0,0,0,0,0.0,91.45600324570823
192.168.1.100,35.241.24.90,56756,443,17,62,46101,36.47709679603577,2026-06-27 12:13:50,743.5645161290323,1.699696671220227,0,0,0,0,0.0,1263.834132901995
192.168.1.1,192.168.1.100,53,54399,17,2,247,0.0011532306671142578,2026-06-27 12:13:13,123.5,1734.258424643374,0,0,0,0,0.0,214180.91544345667
192.168.1.1,192.168.1.100,53,59764,17,2,509,0.006047487258911133,2026-06-27 12:13:13,254.5,330.71586832249164,0,0,0,0,0.0,84167.18848807411
192.168.1.100,216.239.38.223,60432,443,17,20,10119,0.5675520896911621,2026-06-27 12:13:14,505.95,35.23905622633362,0,0,0,0,0.0,17829.200497713493
192.168.1.1,192.168.1.100,53,63304,6,9,689,0.10650968551635742,2026-06-27 12:13:49,76.55555555555556,84.49935755953207,2,8,2,0,0.2222222222222222,6468.895262057511
192.168.1.1,192.168.1.100,53,54088,6,9,648,0.11041045188903809,2026-06-27 12:13:49,72.0,81.51402196093674,2,8,2,0,0.2222222222222222,5869.009581187445
192.168.1.100,192.178.168.94,58491,443,6,25,11007,0.22433042526245117,2026-06-27 12:13:50,440.28,111.4427522292249,2,24,0,0,0.08,49066.014951483136
192.168.1.100,35.190.26.106,64780,443,6,10,675,564.987331867218,2026-06-27 12:23:46,67.5,0.01769951189339264,0,10,2,0,0.0,1.1947170528040032
142.251.220.110,192.168.1.100,443,60130,6,8,554,99.41186428070068,2026-06-27 12:16:33,69.25,0.08047329217578188,0,8,2,0,0.0,5.572775483172895
192.168.1.100,54.72.221.123,56665,443,6,18,7035,1484.3198845386505,2026-06-27 12:39:38,390.8333333333333,0.01212676606134309,0,18,0,0,0.0,4.739544402308257
192.168.1.100,34.82.207.224,49330,443,6,2,114,0.001,2026-06-27 12:15:28,57.0,2000.0,0,2,0,0,0.0,114000.0
192.168.1.100,192.178.211.84,56714,443,6,6,433,0.04052090644836426,2026-06-27 12:16:33,72.16666666666667,148.0717122566296,0,6,2,0,0.0,10685.84190118677
192.168.1.100,216.239.34.223,57292,443,6,2,121,0.0016074180603027344,2026-06-27 12:16:33,60.5,1244.2313853455948,0,2,0,0,0.0,75275.99881340849
140.82.112.25,192.168.1.100,443,65135,6,9,1497,825.3460578918457,2026-06-27 12:30:19,166.33333333333334,0.010904516855618605,0,9,0,0,0.0,1.8137846369845612
142.250.183.170,192.168.1.100,443,64159,17,12,1065,825.1791322231293,2026-06-27 12:30:19,88.75,0.014542296976985584,0,0,0,0,0.0,1.2906288567074706
192.168.1.100,199.232.192.193,50956,443,6,2,121,0.21080946922302246,2026-06-27 12:17:07,60.5,9.48723986342441,0,2,0,0,0.0,573.9780117371768
192.168.1.1,192.168.1.100,53,60655,17,2,573,0.0071887969970703125,2026-06-27 12:17:39,286.5,278.21066595914033,0,0,0,0,0.0,79707.35579729371
192.168.1.1,192.168.1.100,53,61169,17,2,199,0.0011758804321289062,2026-06-27 12:17:39,99.5,1700.853203568532,0,0,0,0,0.0,169234.89375506894
192.168.1.1,192.168.1.100,53,55495,17,2,573,0.005834341049194336,2026-06-27 12:17:39,286.5,342.797924073393,0,0,0,0,0.0,98211.6052470271
172.217.194.119,192.168.1.100,443,53013,6,33,18454,0.6611816883087158,2026-06-27 12:17:39,559.2121212121212,49.910638155168925,2,32,0,0,0.06060606060606061,27910.633833802647
192.168.1.1,192.168.1.255,34088,20002,17,1,369,0.001,2026-06-27 12:17:40,369.0,1000.0,0,0,0,0,0.0,369000.0
151.101.129.91,192.168.1.100,443,50799,6,2,121,0.03370165824890137,2026-06-27 12:18:45,60.5,59.344260903399245,0,2,0,0,0.0,3590.3277846556543
192.168.1.1,192.168.1.255,44373,20002,17,1,369,0.001,2026-06-27 12:20:10,369.0,1000.0,0,0,0,0,0.0,369000.0
172.217.144.165,192.168.1.100,443,55818,6,2,114,0.001,2026-06-27 12:22:00,57.0,2000.0,0,2,1,0,0.0,114000.0
103.190.198.72,192.168.1.100,443,62360,6,1664,1646732,1.0903122425079346,2026-06-27 12:23:10,989.6225961538462,1526.1683168598288,0,1664,0,0,0.0,1510330.6518985694
192.168.1.1,192.168.1.255,54678,20002,17,1,369,0.001,2026-06-27 12:23:10,369.0,1000.0,0,0,0,0,0.0,369000.0
192.168.1.100,23.65.124.17,53769,443,6,7,438,0.020802974700927734,2026-06-27 12:23:11,62.57142857142857,336.49033855181426,0,7,2,1,0.0,21054.681183670662
192.168.1.100,3.71.145.122,60457,443,6,13,2517,692.9952068328857,2026-06-27 12:35:18,193.6153846153846,0.018759148507552264,0,13,0,0,0.0,3.6320597533468497
184.34.172.186,192.168.1.100,443,50294,6,1,55,0.001,2026-06-27 12:23:45,55.0,1000.0,0,1,0,0,0.0,55000.0
192.168.1.100,3.71.145.122,54174,443,6,8,1476,693.1879696846008,2026-06-27 12:35:53,184.5,0.011540881189325869,0,8,0,0,0.0,2.1292925794306226
192.168.1.100,20.202.56.69,51609,50234,17,1231,791951,407.2415015697479,2026-06-27 12:35:54,643.3395613322502,3.0227763998880346,0,0,0,0,0.0,1944.6716431094467
103.190.198.73,192.168.1.100,443,56881,6,584,582734,0.38756275177001953,2026-06-27 12:29:42,997.832191780822,1506.852754380655,0,584,0,0,0.0,1503586.1865946176
103.190.198.73,192.168.1.100,443,59459,6,1803,1815525,714.176299571991,2026-06-27 12:43:26,1006.9467554076539,2.5245867177061827,0,1803,0,0,0.0,2542.1244041394993
192.168.1.1,192.168.1.100,53,62243,6,9,755,0.31610846519470215,2026-06-27 12:32:07,83.88888888888889,28.47124006772988,2,8,2,0,0.2222222222222222,2388.4206945706733
192.168.1.1,192.168.1.100,53,60676,6,9,705,0.3166322708129883,2026-06-27 12:32:07,78.33333333333333,28.42414001861373,2,8,2,0,0.2222222222222222,2226.557634791409
142.250.67.46,192.168.1.100,443,59641,6,2,121,0.05017209053039551,2026-06-27 12:32:07,60.5,39.8627997928121,0,2,0,0,0.0,2411.699387465132
192.168.1.100,3.79.228.117,59463,443,6,4,253,35.03210496902466,2026-06-27 12:32:43,63.25,0.11418097780698006,0,4,1,1,0.0,7.221946846291488
192.168.1.100,20.33.3.2,54398,443,6,3,777,0.004748344421386719,2026-06-27 12:32:43,259.0,631.7991564571199,0,3,0,1,0.0,163635.98152239405
192.168.1.100,3.79.228.117,53373,443,6,1,54,0.001,2026-06-27 12:32:44,54.0,1000.0,0,1,0,1,0.0,54000.0
192.168.1.100,192.178.211.84,61370,443,6,2,121,0.034742116928100586,2026-06-27 12:33:58,60.5,57.567015969091194,0,2,0,0,0.0,3482.8044661300173
192.168.1.101,224.0.0.251,5353,5353,17,1,583,0.001,2026-06-27 12:37:45,583.0,1000.0,0,0,0,0,0.0,583000.0
192.168.1.100,3.71.145.122,58248,443,6,4,737,0.23947453498840332,2026-06-27 12:38:24,184.25,16.70323736172492,0,4,0,0,0.0,3077.5714838978165
192.168.1.100,3.71.145.122,53765,443,6,4,738,0.23782896995544434,2026-06-27 12:39:00,184.5,16.818808914445423,0,4,0,0,0.0,3103.0702447151807
140.82.114.26,192.168.1.100,443,52730,6,2,181,0.05411410331726074,2026-06-27 12:39:37,90.5,36.95894189125483,0,2,0,0,0.0,3344.784241158562
192.168.1.100,20.33.3.2,57266,443,6,4,228,307.1849880218506,2026-06-27 12:44:45,57.0,0.013021469655006297,0,4,0,0,0.0,0.7422237703353589
192.168.1.100,3.71.145.122,59437,443,6,6,1103,153.99584698677063,2026-06-27 12:44:05,183.83333333333334,0.038962089675804334,0,6,0,0,0.0,7.162530818735363
192.168.1.100,3.71.145.122,54891,443,6,4,738,0.2026653289794922,2026-06-27 12:42:07,184.5,19.736972377770456,0,4,0,0,0.0,3641.4714036986493
192.168.1.1,192.168.1.100,53,58886,6,10,809,0.1508944034576416,2026-06-27 12:42:07,80.9,66.27151021414227,2,9,2,1,0.2,5361.36517632411
192.168.1.1,192.168.1.100,53,61524,6,9,705,0.10914492607116699,2026-06-27 12:42:07,78.33333333333333,82.45916987594667,2,8,2,0,0.2222222222222222,6459.30164028249
140.82.113.22,192.168.1.100,443,56191,6,1,54,0.001,2026-06-27 12:42:07,54.0,1000.0,0,1,0,1,0.0,54000.0
108.132.162.28,192.168.1.100,443,56372,6,44,21707,603.4507353305817,2026-06-27 12:52:10,493.34090909090907,0.07291398853942231,2,43,0,0,0.045454545454545456,35.97145339148273
192.168.1.1,192.168.1.100,53,54483,6,9,615,0.12886452674865723,2026-06-27 12:42:07,68.33333333333333,69.84078727541504,2,8,2,0,0.2222222222222222,4772.453797153361
192.168.1.1,192.168.1.100,53,60237,6,9,718,0.12272071838378906,2026-06-27 12:42:07,79.77777777777777,73.33724996503007,2,8,2,0,0.2222222222222222,5850.68283054351
192.168.1.1,192.168.1.100,53,53430,6,9,615,0.12239718437194824,2026-06-27 12:42:07,68.33333333333333,73.53110323723,2,8,2,0,0.2222222222222222,5024.625387877383
192.168.1.1,192.168.1.100,53,54242,6,9,718,0.11910438537597656,2026-06-27 12:42:07,79.77777777777777,75.56396829209704,2,8,2,0,0.2222222222222222,6028.3254704139645
142.251.157.119,192.168.1.100,443,50631,17,67,45534,0.3824136257171631,2026-06-27 12:42:07,679.6119402985074,175.20296217047942,0,0,0,0,0.0,119070.02506672552
142.251.157.119,192.168.1.100,443,50160,17,25,12121,1.037886142730713,2026-06-27 12:42:08,484.84,24.08742054713648,0,0,0,0,0.0,11678.54497807365
142.250.67.46,192.168.1.100,443,52393,6,2,121,0.04224252700805664,2026-06-27 12:42:08,60.5,47.345652394766844,0,2,0,0,0.0,2864.4119698833942
140.82.113.22,192.168.1.100,443,56763,6,7,477,0.32275962829589844,2026-06-27 12:43:24,68.14285714285714,21.687966481305292,0,7,2,1,0.0,1477.8800016546604
142.250.77.110,192.168.1.100,443,63552,6,225,198279,529.909157037735,2026-06-27 12:52:52,881.24,0.4246010792826848,0,225,0,0,0.0,374.17545510707316
172.253.118.113,192.168.1.100,443,55572,6,70,56553,0.5632381439208984,2026-06-27 12:44:03,807.9,124.2813555074687,1,70,0,0,0.014285714285714285,100406.90711448397
192.168.1.1,192.168.1.100,53,60914,17,3,567,0.32114744186401367,2026-06-27 12:44:05,189.0,9.341503648876383,0,0,0,0,0.0,1765.5441896376365
